id,duration,blue_gold,red_gold,gold_diff,blue_xp,red_xp,xp_diff,blue_ward_placed,red_ward_placed,ward_placed_diff,blue_ward_destroyed,red_ward_destroyed,ward_destroyed_diff,first_blood,blue_kills,red_kills,kill_diff,first_turret,blue_turrets,red_turrets,turret_diff,first_inhibitor,blue_inhibitors,red_inhibitors,inhibitor_diff,first_herald,blue_heralds,red_heralds,herald_diff,first_baron,blue_barons,red_barons,baron_diff,blue_air,red_air,air_diff,blue_hextech,red_hextech,hextech_diff,blue_fire,red_fire,fire_diff,blue_earth,red_earth,earth_diff,blue_water,red_water,water_diff,air,hextech,fire,earth,water,blue_win
5900017406,2088589,59241,57253,1988,70173,62805,7368,50,52,-2,15,9,6,-1,41,38,3,-1,4,5,-1,0,0,0,0,1,1,0,1,1,1,0,1,2,0,2,0,1,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1
5899938817,1973493,52660,45613,7047,60835,55021,5814,54,45,9,8,9,-1,1,26,16,10,-1,6,4,2,0,0,0,0,-1,0,2,-2,0,0,0,0,0,1,-1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
5899746203,2503013,50480,54268,-3788,64292,65235,-943,52,104,-52,2,3,-1,-1,27,29,-2,-1,3,7,-4,0,0,0,0,-1,0,2,-2,0,0,0,0,0,1,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5899708564,1948067,60430,49612,10818,67044,59690,7354,58,51,7,12,13,-1,1,39,24,15,1,8,2,6,1,2,0,2,1,1,0,1,0,0,0,0,2,1,1,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
5899549973,2210519,52982,57161,-4179,60577,66466,-5889,52,65,-13,17,10,7,-1,23,31,-8,-1,5,6,-1,-1,0,1,-1,-1,0,2,-2,-1,0,1,-1,0,2,-2,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
5899613356,1877019,61953,70735,-8782,76252,83893,-7641,47,37,10,4,5,-1,-1,43,57,-14,-1,1,9,-8,-1,0,2,-2,-1,0,2,-2,-1,0,2,-2,0,1,-1,2,1,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
5899488165,1860303,56336,61043,-4707,66877,71162,-4285,60,59,1,6,9,-3,-1,25,35,-10,-1,3,6,-3,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
5898821691,1930015,50631,61671,-11040,65716,70977,-5261,45,57,-12,7,7,0,-1,25,45,-20,-1,0,9,-9,-1,0,1,-1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,2,-2,0,0,0,0,1,-1,0,0,0,0,0,0
5898714675,2162838,56670,52413,4257,63885,61848,2037,52,103,-51,19,11,8,1,39,21,18,-1,6,4,2,-1,0,1,-1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
5898597001,2071828,61947,51592,10355,67467,60883,6584,50,46,4,5,5,0,1,38,31,7,1,8,2,6,1,1,0,1,1,2,0,2,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,2,0,2,0,0,0,0,0,1
5897880360,2072100,58399,50370,8029,69439,61105,8334,43,42,1,44,3,41,1,35,16,19,1,7,4,3,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,0,0,1,0,0,1
5896629501,1911163,57174,52584,4590,68426,58947,9479,63,47,16,4,9,-5,-1,42,32,10,1,4,4,0,0,0,0,0,1,2,0,2,-1,1,1,0,1,0,1,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
5896558594,2593429,58472,57707,765,74401,70822,3579,48,60,-12,3,5,-2,-1,32,32,0,-1,5,6,-1,-1,0,1,-1,-1,0,1,-1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,1
5896571097,2139576,58006,59140,-1134,62933,68791,-5858,60,56,4,17,19,-2,-1,36,41,-5,1,3,4,-1,0,0,0,0,-1,0,2,-2,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
5896182177,2176909,49516,53809,-4293,61119,61738,-619,54,48,6,10,12,-2,1,21,27,-6,1,4,6,-2,-1,0,1,-1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0
5896135627,2042186,53054,48825,4229,63672,59417,4255,56,48,8,11,11,0,1,32,12,20,1,7,3,4,1,1,0,1,-1,0,1,-1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
5896063470,1801907,55776,56851,-1075,63301,66397,-3096,54,67,-13,11,9,2,1,28,32,-4,-1,7,3,4,1,1,0,1,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,0,0,1,-1,0,1,-1,2,0,2,0,0,0,0,0,1
5895745101,2232592,62588,61353,1235,70230,72451,-2221,40,35,5,5,5,0,-1,44,35,9,-1,7,5,2,1,1,0,1,-1,0,2,-2,-1,0,1,-1,0,0,0,1,0,1,1,2,-1,0,1,-1,0,0,0,0,0,0,0,0,1
5895483223,2911765,60621,56731,3890,72662,66998,5664,54,55,-1,4,1,3,1,37,33,4,1,5,5,0,0,0,0,0,1,1,0,1,1,1,0,1,2,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
5895356689,2339286,54849,59539,-4690,61128,70777,-9649,36,46,-10,9,3,6,1,29,29,0,1,8,7,1,-1,0,1,-1,-1,0,2,-2,-1,0,1,-1,0,0,0,2,1,1,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,0
5895137629,2106684,58916,50681,8235,70448,61469,8979,44,112,-68,15,54,-39,1,36,23,13,1,7,1,6,0,0,0,0,-1,0,1,-1,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,1
5895161273,1916818,66627,58428,8199,74921,66145,8776,50,33,17,10,6,4,1,51,34,17,-1,7,3,4,1,2,0,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,1,1,0,0,0,0,1,1
5894662780,1823892,54484,62132,-7648,62510,70292,-7782,38,38,0,8,3,5,1,37,35,2,-1,3,9,-6,-1,0,2,-2,1,1,0,1,-1,0,1,-1,1,1,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0
5894581861,1817869,58987,56684,2303,70836,66086,4750,41,54,-13,4,5,-1,1,37,35,2,1,7,6,1,1,1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,1,-1,2,0,2,0,0,0,0,1,-1,0,0,0,0,0,1
5894370328,2131837,58123,48411,9712,71603,60119,11484,54,53,1,14,9,5,1,27,19,8,-1,6,3,3,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,-1,0,1,-1,2,0,2,0,0,0,0,0,0,0,0,0
5894354511,1959298,52250,49620,2630,66249,58630,7619,49,57,-8,6,10,-4,-1,28,20,8,-1,5,4,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,-1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
5894303892,2522004,52931,53007,-76,64829,64454,375,44,39,5,4,13,-9,1,30,24,6,-1,6,4,2,1,1,0,1,1,1,0,1,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
5894179400,2069053,54049,61533,-7484,61974,72333,-10359,49,59,-10,10,3,7,-1,19,36,-17,-1,4,7,-3,-1,0,1,-1,-1,0,2,-2,-1,0,2,-2,0,1,-1,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0
5894195528,1989131,52429,58622,-6193,62443,67008,-4565,60,59,1,16,12,4,-1,26,29,-3,1,4,5,-1,-1,0,1,-1,1,1,0,1,-1,0,1,-1,0,1,-1,2,0,2,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
5893996796,2218648,58138,60928,-2790,66304,70827,-4523,62,63,-1,3,6,-3,1,35,31,4,1,7,4,3,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,1,-1,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0
5893935300,1900178,53701,62840,-9139,60241,69953,-9712,50,49,1,10,14,-4,1,31,48,-17,1,4,8,-4,-1,0,1,-1,1,1,0,1,0,0,0,0,0,0,0,0,2,-2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
5901366902,2751218,47299,49435,-2136,62759,61976,783,54,57,-3,8,10,-2,-1,24,14,10,-1,4,6,-2,0,0,0,0,-1,0,1,-1,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,0,1,0,0,0,0,0,0,0,0,1
5899285842,2116525,54621,48345,6276,68408,59885,8523,58,48,10,6,36,-30,1,30,21,9,-1,6,4,2,0,0,0,0,-1,0,1,-1,1,1,0,1,0,0,0,0,0,0,2,0,2,0,1,-1,0,1,-1,0,0,0,0,0,1
5896227046,2052649,47142,51419,-4277,54287,59511,-5224,50,99,-49,26,14,12,1,16,21,-5,-1,3,5,-2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,-1,1,2,-1,0,0,0,0,1,-1,0,0,-1,0,0,0
5891074944,2560188,49408,59102,-9694,62649,72920,-10271,93,65,28,14,17,-3,1,27,31,-4,1,3,7,-4,-1,0,1,-1,1,1,0,1,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,1,-1,1,2,-1,0,0,0,0,-1,0
5890829242,2202547,54554,49674,4880,59518,59444,74,132,55,77,11,11,0,1,32,20,12,1,9,2,7,1,3,0,3,-1,0,1,-1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
5890766685,2123510,49061,52073,-3012,56356,62064,-5708,48,112,-64,3,4,-1,-1,30,39,-9,1,2,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,-2,0,0,0,0,0,0
5903316645,2350914,58219,58934,-715,71713,72853,-1140,55,56,-1,12,8,4,-1,35,33,2,1,4,6,-2,-1,0,1,-1,1,1,1,0,0,0,0,0,1,0,1,0,2,-2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5903315321,2584967,57526,58625,-1099,69264,69426,-162,33,62,-29,11,6,5,-1,36,31,5,-1,4,6,-2,0,0,0,0,1,1,0,1,-1,0,1,-1,0,0,0,0,1,-1,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0
5903353911,1875025,56773,53814,2959,69298,64782,4516,46,44,2,11,5,6,-1,28,26,2,-1,6,4,2,1,1,0,1,1,1,0,1,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1
5902126284,1882422,48823,56658,-7835,61579,65842,-4263,53,50,3,12,14,-2,-1,24,36,-12,-1,2,7,-5,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,1,2,-1,0,1,-1,0,0,0,-1,0,0
5902014507,2963971,53802,58524,-4722,65763,67901,-2138,56,50,6,11,11,0,-1,28,35,-7,-1,3,7,-4,-1,0,1,-1,-1,0,2,-2,-1,0,1,-1,0,1,-1,0,0,0,2,1,1,0,0,0,0,1,-1,0,0,0,0,0,0
5900888231,1868649,56704,49792,6912,62331,57740,4591,51,51,0,8,2,6,1,32,18,14,1,7,2,5,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1
5900844561,2174503,59391,50739,8652,71687,59727,11960,52,51,1,9,7,2,1,40,23,17,1,6,4,2,0,0,0,0,1,1,1,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,1
5900402874,2335176,51329,52801,-1472,60991,66858,-5867,39,38,1,5,8,-3,1,31,24,7,1,2,5,-3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,-1,1,0,1,0,0,0,0,0,0
5900391759,2175706,59820,58794,1026,73165,68567,4598,48,32,16,6,11,-5,1,48,26,22,1,7,4,3,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
5900380947,1965105,54430,52287,2143,68080,57070,11010,28,43,-15,7,4,3,1,30,19,11,-1,5,3,2,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,1,1
5898959618,2105172,54405,54414,-9,65414,68510,-3096,54,64,-10,17,16,1,1,29,30,-1,1,4,6,-2,-1,0,1,-1,-1,0,2,-2,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
5897430547,2526443,53096,52231,865,66182,64274,1908,40,99,-59,14,14,0,1,25,20,5,1,6,3,3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,1,0,0,0,1,0,1
5899295846,1855826,61580,44605,16975,72052,55385,16667,37,36,1,3,3,0,-1,46,14,32,1,9,1,8,1,3,0,3,-1,1,1,0,1,1,0,1,0,1,-1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,0,1
5902431087,2384481,60839,61160,-321,65669,73008,-7339,56,42,14,9,5,4,1,37,39,-2,1,6,5,1,0,0,0,0,1,2,0,2,-1,0,1,-1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5901760263,2170977,62595,58124,4471,71419,72332,-913,48,48,0,8,5,3,1,37,39,-2,1,9,2,7,1,2,0,2,-1,0,1,-1,0,0,0,0,1,0,1,2,1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1
5893207255,1894565,57929,48469,9460,73993,63490,10503,52,39,13,6,6,0,-1,28,21,7,-1,8,2,6,1,2,0,2,-1,1,1,0,1,1,0,1,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
5891748884,2032195,54268,55197,-929,61099,66276,-5177,67,67,0,9,9,0,1,23,34,-11,1,4,4,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
5891611151,2040291,53634,57866,-4232,64927,67172,-2245,39,43,-4,2,4,-2,1,34,40,-6,-1,3,5,-2,0,0,0,0,-1,0,2,-2,-1,0,1,-1,0,0,0,0,1,-1,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,0
5891230244,2044158,56612,55129,1483,68876,64315,4561,49,22,27,7,4,3,-1,29,32,-3,-1,6,5,1,-1,0,1,-1,-1,0,2,-2,0,0,0,0,0,1,-1,0,1,-1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1
5891212856,1930148,61951,57569,4382,63722,65205,-1483,54,40,14,7,6,1,1,52,40,12,1,9,2,7,1,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,1,-1,0,0,0,0,0,1
5890997953,2064531,53981,57705,-3724,62689,62146,543,70,67,3,22,18,4,-1,26,26,0,1,4,7,-3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,-1,0,1,-1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
5899775393,2273356,54139,62884,-8745,65495,76017,-10522,56,135,-79,37,25,12,1,30,36,-6,-1,4,4,0,0,0,0,0,1,1,1,0,-1,0,1,-1,0,0,0,0,0,0,1,0,1,1,0,1,0,2,-2,0,0,0,0,0,0
5894656433,1961666,61065,49960,11105,70071,59948,10123,46,56,-10,10,6,4,1,45,23,22,1,6,2,4,1,1,0,1,1,1,0,1,1,1,0,1,0,1,-1,0,0,0,0,0,0,0,1,-1,2,1,1,0,0,0,0,0,1
5901447196,2664888,50133,52652,-2519,58806,66335,-7529,51,65,-14,3,3,0,1,30,34,-4,-1,3,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,-1,1,0,1,0,0,0,0,0,0
5901259276,2377104,57888,56590,1298,72996,71321,1675,57,56,1,11,8,3,-1,35,26,9,-1,3,4,-1,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,0,0,2,0,2,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1
5896003566,1891095,53566,48342,5224,63564,57313,6251,48,49,-1,1,2,-1,-1,42,17,25,1,6,3,3,0,0,0,0,-1,0,1,-1,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1
5899988362,1843952,58116,59560,-1444,66626,69688,-3062,49,48,1,5,9,-4,1,34,36,-2,1,7,7,0,-1,0,2,-2,1,2,0,2,-1,0,1,-1,1,0,1,0,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5898673286,1914265,63063,57911,5152,73267,70499,2768,47,43,4,8,3,5,1,37,33,4,1,8,5,3,1,1,0,1,1,2,0,2,-1,1,1,0,0,1,-1,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1
5898440269,1809147,51049,66806,-15757,59723,80475,-20752,50,51,-1,5,7,-2,1,23,45,-22,1,4,11,-7,-1,0,3,-3,1,1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5897151612,2628481,56011,59173,-3162,66675,72593,-5918,51,57,-6,10,17,-7,1,31,33,-2,-1,7,5,2,1,1,0,1,-1,1,1,0,-1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,2,-2,1,0,1,0,0,0,0,0,0
5901419249,2014006,58297,50391,7906,72247,61911,10336,52,41,11,5,5,0,-1,47,29,18,-1,7,5,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,-2,0,1,-1,0,0,0,0,0,0
5899933458,1902173,62991,50086,12905,73127,57489,15638,67,43,24,4,6,-2,1,46,23,23,1,7,3,4,1,2,0,2,-1,0,1,-1,1,2,0,2,2,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
5899672634,1829981,57896,44386,13510,70315,56288,14027,50,44,6,11,2,9,1,34,13,21,1,9,3,6,1,2,0,2,1,2,0,2,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1
5897891253,2016407,59845,50916,8929,65545,58695,6850,36,36,0,2,5,-3,1,38,30,8,1,8,2,6,1,2,0,2,1,2,0,2,1,1,0,1,2,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
5895338626,2242330,56781,53844,2937,69667,67026,2641,43,48,-5,6,6,0,1,39,31,8,1,5,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,-1,2,1,1,0,0,0,0,0,0
5895362453,1835140,58572,46322,12250,65031,56209,8822,64,40,24,2,2,0,1,41,23,18,1,7,0,7,1,2,0,2,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,2,0,2,0,0,0,0,1,1
5895162016,1898419,49843,53322,-3479,58065,63574,-5509,44,45,-1,2,3,-1,1,29,28,1,1,4,6,-2,0,0,0,0,1,2,0,2,-1,0,1,-1,0,0,0,0,0,0,1,0,1,2,1,1,0,1,-1,0,0,0,0,0,0
5892367182,1909054,56150,58660,-2510,69620,76527,-6907,46,30,16,2,21,-19,-1,20,36,-16,1,9,5,4,1,4,1,3,1,2,0,2,-1,0,1,-1,0,1,-1,0,1,-1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1
5894785003,1805223,49171,62936,-13765,60274,69533,-9259,48,43,5,28,15,13,1,26,43,-17,-1,1,10,-9,-1,0,3,-3,-1,0,2,-2,-1,0,1,-1,0,0,0,0,2,-2,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0
5896639146,2656935,57243,61015,-3772,70460,69384,1076,55,48,7,6,5,1,-1,36,33,3,-1,4,8,-4,-1,0,1,-1,1,1,1,0,-1,0,1,-1,0,0,0,1,1,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0
5896435883,2060559,51313,59027,-7714,67106,71632,-4526,48,51,-3,9,11,-2,1,22,37,-15,-1,3,6,-3,0,0,0,0,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0
5896366937,2561547,56518,56281,237,65564,66792,-1228,51,49,2,15,9,6,-1,24,37,-13,1,6,4,2,0,0,0,0,0,0,0,0,1,1,0,1,0,2,-2,0,1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5896231235,1946688,60751,54559,6192,71966,60101,11865,107,54,53,5,7,-2,-1,36,30,6,-1,8,6,2,1,1,0,1,-1,0,2,-2,1,1,0,1,0,0,0,0,1,-1,2,0,2,0,0,0,0,1,-1,0,0,0,0,0,1
5894453156,2289280,55370,54775,595,69319,66445,2874,55,90,-35,22,7,15,-1,34,32,2,-1,3,4,-1,0,0,0,0,-1,0,1,-1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,-1,0,0,0,0,0,1
5894170780,2781206,48214,49201,-987,60016,57654,2362,109,43,66,4,7,-3,1,30,21,9,-1,3,4,-1,0,0,0,0,1,1,0,1,0,0,0,0,0,2,-2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
5891276169,1832824,62657,54519,8138,74511,61864,12647,54,54,0,9,18,-9,1,45,30,15,1,9,4,5,1,1,0,1,-1,0,1,-1,1,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,1,0,1
5892886859,1861850,54208,54311,-103,62317,62076,241,48,30,18,6,8,-2,1,31,31,0,-1,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5895625412,2165033,59392,55506,3886,64730,65722,-992,67,58,9,18,13,5,1,33,33,0,1,6,2,4,1,1,0,1,1,1,0,1,-1,0,1,-1,0,0,0,1,0,1,0,2,-2,0,0,0,0,1,-1,0,0,0,0,0,1
5894743347,2748424,54825,50532,4293,64046,63205,841,76,58,18,13,18,-5,-1,29,27,2,1,7,1,6,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,-1,0,0,0,0,0,0
5894651790,2592934,58893,54116,4777,69860,65459,4401,48,107,-59,11,8,3,-1,34,27,7,1,7,4,3,-1,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,0,1,-1,0,0,1,0,0,1
5898784250,2441993,57677,50195,7482,61910,62643,-733,48,53,-5,17,12,5,-1,36,17,19,1,7,1,6,0,0,0,0,-1,1,1,0,-1,0,1,-1,1,0,1,0,1,-1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
5891332073,2195732,49943,55880,-5937,62259,66299,-4040,61,67,-6,11,23,-12,1,20,32,-12,1,3,5,-2,-1,0,1,-1,1,1,0,1,1,1,0,1,0,0,0,0,1,-1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0
5890924563,1951772,52422,58260,-5838,64805,69556,-4751,59,59,0,13,5,8,1,22,38,-16,-1,3,6,-3,-1,0,1,-1,-1,0,1,-1,0,0,0,0,0,2,-2,0,1,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5901350255,2081429,62815,56990,5825,74957,67630,7327,51,53,-2,11,5,6,-1,41,36,5,1,6,4,2,1,1,0,1,-1,0,1,-1,1,1,0,1,1,0,1,0,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5901280278,2442795,52108,58050,-5942,59983,66083,-6100,47,47,0,4,4,0,1,22,36,-14,-1,4,6,-2,0,0,0,0,-1,0,1,-1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,1,-1,0,0,0,0,0,0
5899629548,1940847,55981,51243,4738,65183,67292,-2109,52,47,5,3,3,0,-1,26,30,-4,1,7,2,5,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
5897867179,2081171,50033,60189,-10156,56122,70153,-14031,43,59,-16,9,9,0,-1,22,47,-25,-1,2,9,-7,-1,0,2,-2,-1,0,2,-2,-1,0,1,-1,0,0,0,0,1,-1,1,2,-1,0,0,0,0,1,-1,0,0,-1,0,0,0
5896577463,2549492,51022,53769,-2747,57867,65937,-8070,52,48,4,15,10,5,-1,22,32,-10,1,4,2,2,0,0,0,0,1,2,0,2,-1,0,1,-1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5894643506,1973828,55819,50422,5397,60813,58187,2626,53,49,4,7,10,-3,1,31,31,0,1,8,0,8,1,1,0,1,1,1,0,1,0,0,0,0,2,0,2,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,1
5894515641,2170274,50486,54761,-4275,60572,62911,-2339,47,66,-19,15,7,8,-1,21,31,-10,-1,3,5,-2,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,2,1,1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
5893124320,2081488,55799,52512,3287,65436,61046,4390,52,58,-6,14,6,8,1,31,24,7,1,5,4,1,1,1,0,1,-1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,2,-2,0,0,0,0,1,-1,0,0,0,0,0,1
5902226924,2215993,59111,58647,464,62868,69653,-6785,63,57,6,19,17,2,-1,32,32,0,1,6,6,0,0,0,0,0,1,2,0,2,-1,0,1,-1,0,2,-2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
5901910465,1901504,56820,53155,3665,65551,60458,5093,49,74,-25,22,3,19,1,31,28,3,-1,6,4,2,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
5895605779,2759191,54338,55470,-1132,67713,62115,5598,52,42,10,12,7,5,1,35,25,10,-1,3,7,-4,0,0,0,0,1,2,0,2,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
5892512505,2192171,53561,52721,840,62167,59053,3114,56,42,14,2,1,1,-1,30,32,-2,1,9,2,7,1,2,0,2,0,0,0,0,-1,0,1,-1,0,1,-1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1
5896113117,2042616,57443,55699,1744,61541,68724,-7183,49,54,-5,10,9,1,-1,32,36,-4,1,8,3,5,1,3,0,3,1,2,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0
5894395223,1983865,56531,55499,1032,63344,63066,278,54,47,7,13,16,-3,1,26,32,-6,-1,5,5,0,0,0,0,0,-1,0,1,-1,0,0,0,0,1,0,1,0,1,-1,0,0,0,1,2,-1,0,0,0,0,0,0,0,0,1
5903017948,2690127,56179,53678,2501,64138,64926,-788,52,43,9,7,3,4,1,25,28,-3,1,6,6,0,0,0,0,0,1,2,0,2,1,1,0,1,0,0,0,0,3,-3,0,1,-1,0,0,0,1,0,1,0,-1,0,0,0,0
5902979006,2140842,52537,52620,-83,64464,60004,4460,47,55,-8,10,3,7,-1,26,26,0,-1,4,5,-1,0,0,0,0,1,2,0,2,1,1,0,1,1,0,1,0,0,0,2,0,2,1,0,1,0,0,0,0,0,1,0,0,1
5902732726,2534654,54961,54685,276,64652,67121,-2469,62,65,-3,67,21,46,1,29,20,9,1,5,6,-1,1,1,0,1,-1,1,1,0,-1,0,1,-1,0,1,-1,0,0,0,0,0,0,0,1,-1,1,1,0,0,0,0,0,0,0
